ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Since,Total_Spending,Total_Children,AgeGroup,Cluster,KMeans_Cluster_Names,PCA1,PCA2,GMM_Cluster,GMM_Confidence,GMM_Cluster_Names
5313,1971,Master,Married,38196.0,1,1,2014-04-18,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,3,11,0,54,4520,44,2,50-59,0,Recent Low-Value Customers,-1.2636237410742566,-0.6251783140061139,0,0.9702719560474361,Low-Value Customers
10634,1951,Master,Married,59412.0,0,0,2014-04-19,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,3,11,0,74,4519,406,0,70+,1,High-Value At-Risk Customers,0.8507342414784931,0.6353535751686484,2,0.7957827466818385,Mid-Value Active Customers
7010,1965,2n Cycle,Married,70924.0,0,0,2014-04-07,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,60,4531,1363,0,50-59,1,High-Value At-Risk Customers,1.8190971621271745,-0.1618582462560836,1,0.9916605071416149,High-Value Store Customers
8562,1969,Graduation,Together,54165.0,0,0,2013-05-28,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,3,11,0,56,4845,236,0,50-59,4,High-Value Omnichannel Customers,0.135668350248208,1.316830444340898,2,0.9116686720918287,Mid-Value Active Customers
3158,1973,Graduation,Married,32300.0,1,0,2013-01-03,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,4990,39,1,50-59,0,Recent Low-Value Customers,-2.14832225754299,-1.465837340289465,0,0.991812676456656,Low-Value Customers
4436,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,49,4942,137,0,40-49,0,Recent Low-Value Customers,-1.8911482599682636,-0.7339041464920544,2,0.9887333602109564,Mid-Value Active Customers
5287,1973,Graduation,Married,34961.0,1,0,2014-06-19,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,3,11,0,52,4458,79,1,50-59,4,High-Value Omnichannel Customers,-1.6252243522719838,0.7973006511684737,0,0.9492754302996561,Low-Value Customers
2445,1974,PhD,Together,28440.0,1,0,2013-07-07,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,51,4805,63,1,50-59,4,High-Value Omnichannel Customers,-2.0576485295565705,1.0756310273960776,0,0.985214646527802,Low-Value Customers
6059,1953,PhD,Together,64504.0,1,2,2013-03-04,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,3,11,1,72,4930,1314,3,70+,2,High-Value Store Loyalists,1.4250336616345043,0.23752202042730616,1,0.87127872124936,High-Value Store Customers
4550,1966,Master,Together,33564.0,0,1,2014-06-24,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,3,11,0,59,4453,71,1,50-59,5,Low-Engagement Mature Customers,-1.537420895146153,0.5058250821616521,0,0.9426962791647047,Low-Value Customers
4240,1978,Graduation,Married,17345.0,1,0,2012-11-03,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0,47,5051,58,1,40-49,4,High-Value Omnichannel Customers,-2.467326084867831,0.7889368926765146,0,0.9796969647397002,Low-Value Customers
8911,1967,PhD,Married,56320.0,0,1,2013-04-08,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,3,11,0,58,4895,702,1,50-59,2,High-Value Store Loyalists,0.9596905635531392,-1.1794978614728915,1,0.994961534682744,High-Value Store Customers
3706,1978,Graduation,Single,28647.0,1,0,2013-08-21,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,3,11,1,47,4760,94,1,40-49,0,Recent Low-Value Customers,-2.0769921347770657,0.15488255194471898,0,0.5642729164992292,Low-Value Customers
3628,1987,Basic,Single,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,38,4964,80,1,30-39,4,High-Value Omnichannel Customers,-2.7522625899544244,1.015690397606136,0,0.9211283210272012,Low-Value Customers
10175,1958,PhD,Divorced,32173.0,0,1,2013-08-01,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,67,4780,22,1,60-69,5,Low-Engagement Mature Customers,-1.3667156490789687,-0.8863403878332996,0,0.9982686238892351,Low-Value Customers
8985,1964,2n Cycle,Together,68316.0,0,1,2012-11-04,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,61,5050,1211,1,60-69,2,High-Value Store Loyalists,2.1643254998300314,-0.6109497365128402,1,0.9657205025195876,High-Value Store Customers
5204,1971,Graduation,Together,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1,54,4813,1461,0,50-59,3,Dormant / Disengaged Customers,1.8652399188606903,-1.0035009453038324,1,0.7900272924731798,High-Value Store Customers
9220,1971,Graduation,Single,91700.0,0,0,2013-01-17,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,3,11,1,54,4976,1968,0,50-59,3,Dormant / Disengaged Customers,2.6252691815800326,0.1668120841894155,1,0.950430289610954,High-Value Store Customers
9888,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,56,4452,1091,0,50-59,3,Dormant / Disengaged Customers,1.3773837441916712,-1.0392193863234465,1,0.9987718797752365,High-Value Store Customers
5263,1977,2n Cycle,Married,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,4971,55,1,40-49,4,High-Value Omnichannel Customers,-2.181432586809144,1.5352726841608084,0,0.9937780946031389,Low-Value Customers
1020,1973,Graduation,Married,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,52,4496,1366,0,50-59,3,Dormant / Disengaged Customers,1.915755355609532,0.9094284543152688,1,0.9962469069350433,High-Value Store Customers
9503,1980,Graduation,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,45,5117,313,0,40-49,4,High-Value Omnichannel Customers,-1.2429419712791643,-0.04869169411554938,2,0.9992012859081375,Mid-Value Active Customers
10613,1958,PhD,Together,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,67,4571,62,2,60-69,5,Low-Engagement Mature Customers,-0.8130414675514428,0.2474908860836442,0,0.9990657515361889,Low-Value Customers
67,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,53,4732,92,2,50-59,0,Recent Low-Value Customers,-1.3919660237283717,-1.2867745586545531,0,0.7260359829997425,Low-Value Customers
6019,1971,PhD,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1,54,4539,72,1,50-59,0,Recent Low-Value Customers,-1.841228091151943,-0.9297651536476222,0,0.9015867773618134,Low-Value Customers
5863,1953,Graduation,Married,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,72,4844,655,1,70+,1,High-Value At-Risk Customers,0.7839492789052283,1.3390517516829685,1,0.8717978679855685,High-Value Store Customers
3717,1959,Graduation,Married,61180.0,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0,66,4515,704,1,60-69,1,High-Value At-Risk Customers,0.8824573628093174,0.928304411108621,1,0.9983905691810048,High-Value Store Customers
6730,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,71,5051,54,2,70+,4,High-Value Omnichannel Customers,-1.6211144410383185,1.4428186017150402,0,0.9797220798326237,Low-Value Customers
10749,1991,Graduation,Single,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0,34,5097,178,0,30-39,0,Recent Low-Value Customers,-4.95427298810895,-0.9106988353535176,3,1.0,High-Value Omnichannel Customers
4998,1962,Graduation,Together,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,63,4485,1033,0,60-69,1,High-Value At-Risk Customers,1.1370367823667757,1.6635806856269422,1,0.9987989247441379,High-Value Store Customers
6287,1986,Graduation,Together,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,39,4782,36,1,30-39,0,Recent Low-Value Customers,-2.1016472755518074,-1.2919645318122315,0,0.9823165304206672,Low-Value Customers
5985,1965,Master,Single,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,60,5072,122,1,50-59,0,Recent Low-Value Customers,-1.5321924230773465,-1.4386742266078725,2,0.9472021676161236,Mid-Value Active Customers
4754,1966,Master,Married,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,59,4725,122,1,50-59,4,High-Value Omnichannel Customers,-1.0511421728343044,1.7298056706936822,2,0.5866873844660471,Mid-Value Active Customers
4002,1960,PhD,Married,77037.0,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,65,4707,1123,1,60-69,1,High-Value At-Risk Customers,2.6445422382659234,-1.502927355109819,1,0.9802498508081849,High-Value Store Customers
8870,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,41,5041,497,1,40-49,4,High-Value Omnichannel Customers,-0.8690247353351626,-0.09215852843320015,2,0.9857929707448922,Mid-Value Active Customers
966,1966,Graduation,Married,44529.0,0,1,2013-07-05,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,59,4807,691,1,50-59,2,High-Value Store Loyalists,1.033991779841931,1.2288373278152553,1,0.9816869934236102,High-Value Store Customers
4767,1965,2n Cycle,Married,70924.0,0,0,2014-04-07,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,60,4531,1363,0,50-59,1,High-Value At-Risk Customers,1.8190971621271745,-0.1618582462560836,1,0.9916605071416149,High-Value Store Customers
9725,1966,PhD,Together,28764.0,1,1,2014-06-05,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,59,4472,12,2,50-59,0,Recent Low-Value Customers,-2.2940153205467073,-0.9174128080198928,0,0.9803371040710815,Low-Value Customers
4475,1949,PhD,Married,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,76,4946,2440,0,70+,1,High-Value At-Risk Customers,3.015364420537568,0.8272986614678531,1,0.9288140792794601,High-Value Store Customers
5740,1970,2n Cycle,Divorced,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,55,4948,56,2,50-59,0,Recent Low-Value Customers,-2.0547181671649826,-1.1936684719489532,0,0.9825665122831314,Low-Value Customers
5731,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,4898,37,1,40-49,4,High-Value Omnichannel Customers,-2.1995784807996044,0.5015473681910376,0,0.9868483004316716,Low-Value Customers
7290,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,40,5080,968,0,30-39,3,Dormant / Disengaged Customers,1.7272423856885923,0.8244264605804018,1,0.9992300000956976,High-Value Store Customers
3846,1974,Graduation,Married,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,51,5117,270,1,50-59,4,High-Value Omnichannel Customers,-0.937746865777935,0.9817629890200757,2,0.9984814612583305,Mid-Value Active Customers
8104,1951,PhD,Married,53312.0,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,74,4772,278,0,70+,5,Low-Engagement Mature Customers,-0.29825829313078184,-0.6248390764451927,2,0.9996005010460003,Mid-Value Active Customers
4507,1952,Graduation,Single,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,73,5027,1250,0,70+,1,High-Value At-Risk Customers,2.0648799015541477,1.3704829953204059,1,0.9966832986756543,High-Value Store Customers
11013,1987,Graduation,Together,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,38,4903,938,0,30-39,3,Dormant / Disengaged Customers,0.7718724842557559,1.6688291183452706,1,0.9999000212068332,High-Value Store Customers
4491,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0,76,5084,1178,2,70+,1,High-Value At-Risk Customers,0.9661581257563843,-1.5362644568779955,3,0.9999999999999982,High-Value Omnichannel Customers
3759,1958,Graduation,Together,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,3,11,0,67,4787,1155,2,60-69,2,High-Value Store Loyalists,2.02773525613101,-0.7605158880115022,1,0.9837877800327128,High-Value Store Customers
1162,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,38,4983,653,0,30-39,3,Dormant / Disengaged Customers,0.5456068391872172,-1.1916095257015187,1,0.9432419115831975,High-Value Store Customers
2055,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,52,4489,49,2,50-59,0,Recent Low-Value Customers,-1.7476614489902782,0.03591624465547393,0,0.9623810670065763,Low-Value Customers
10766,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,61,4527,506,1,60-69,1,High-Value At-Risk Customers,1.0363516080830195,-0.4140286949139847,1,0.6082516676696822,High-Value Store Customers
4415,1961,Graduation,Married,16860.0,1,1,2012-09-12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,64,5103,38,2,60-69,0,Recent Low-Value Customers,-2.1346099570106043,-0.7123969701929179,0,0.994994318889856,Low-Value Customers
3005,1992,Graduation,Single,83528.0,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,33,4507,1650,0,30-39,3,Dormant / Disengaged Customers,2.147661851860679,-1.0229762900925248,1,0.9983070132612587,High-Value Store Customers
2223,1965,2n Cycle,Divorced,64176.0,0,1,2012-08-03,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,60,5143,1826,1,50-59,2,High-Value Store Loyalists,2.0350716455295363,-0.446269113674986,1,0.9391408240742509,High-Value Store Customers
4817,1956,Graduation,Divorced,22304.0,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,69,5142,18,0,60-69,4,High-Value Omnichannel Customers,-2.2688072058955893,1.4894799063773612,0,0.970378612020078,Low-Value Customers
2875,1978,Graduation,Married,67023.0,0,0,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,47,4565,906,0,40-49,3,Dormant / Disengaged Customers,1.845515745811915,1.6357514623817409,1,0.9997015855979818,High-Value Store Customers
10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,54,4483,46,1,50-59,4,High-Value Omnichannel Customers,-1.8211661666681114,0.7261116724080251,0,0.9027257614154031,Low-Value Customers
11112,1966,Graduation,Together,70713.0,0,1,2012-12-03,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0,59,5021,1477,1,50-59,1,High-Value At-Risk Customers,1.9073183222060563,-0.6496435805024317,1,0.99376714367427,High-Value Store Customers
3807,1955,Graduation,Together,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,70,5024,766,1,60-69,2,High-Value Store Loyalists,1.4701823142188786,0.5030945058359599,1,0.5961266173641278,High-Value Store Customers
9197,1953,Graduation,Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,72,4573,47,1,70+,4,High-Value Omnichannel Customers,-1.1395809947986513,1.8062701789759639,0,0.9646911030882088,Low-Value Customers
10832,1958,Graduation,Together,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,67,4794,467,0,60-69,5,Low-Engagement Mature Customers,0.07461956087283272,-1.5973780908346482,2,0.9876042668835832,Mid-Value Active Customers
6421,1961,Graduation,Together,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,64,4809,2116,0,60-69,1,High-Value At-Risk Customers,3.1619620680206837,0.014472060712595328,1,0.9952574415493589,High-Value Store Customers
4207,1981,PhD,Married,87171.0,0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,44,4872,1298,0,40-49,3,Dormant / Disengaged Customers,2.607985743268571,-0.6870038491574796,1,0.9707638967116632,High-Value Store Customers
577,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,49,4761,22,2,40-49,0,Recent Low-Value Customers,-2.144528617306426,-1.1089429481018462,0,0.9842782364540082,Low-Value Customers
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,57,4606,396,1,50-59,5,Low-Engagement Mature Customers,0.13790740274069857,-1.2389047792653114,2,0.9811330984310829,Mid-Value Active Customers
3081,1978,PhD,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,47,4881,20,1,40-49,4,High-Value Omnichannel Customers,-2.036583701272444,0.636151165641228,0,0.9855901157424236,Low-Value Customers
3535,1965,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,60,4552,967,0,50-59,1,High-Value At-Risk Customers,1.001950296282372,1.0633509719008614,1,0.9991429479875417,High-Value Store Customers
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,54,5037,357,1,50-59,0,Recent Low-Value Customers,-0.9802421800286572,-1.7782160135940497,2,0.9927850726798108,Mid-Value Active Customers
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,69,5124,1401,0,60-69,1,High-Value At-Risk Customers,1.5438452331801977,-0.7774875475637039,1,0.9897193694826091,High-Value Store Customers
9523,1982,Graduation,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,43,4764,15,1,40-49,4,High-Value Omnichannel Customers,-1.61724455516506,1.9657197686390724,0,0.8109988279356003,Low-Value Customers
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,55,4960,2087,0,50-59,3,Dormant / Disengaged Customers,2.166524993896176,-0.8661688044211991,1,0.9920235860766587,High-Value Store Customers
6295,1977,Graduation,Married,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,48,4958,981,1,40-49,2,High-Value Store Loyalists,0.6408010694551961,-1.2277222430425732,1,0.6977657565484302,High-Value Store Customers
10914,1970,Graduation,Single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,55,4708,17,2,50-59,0,Recent Low-Value Customers,-1.6673544426073044,-0.9238762058767489,0,0.9999088182605426,Low-Value Customers
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,67,4989,523,0,60-69,2,High-Value Store Loyalists,1.1145393752753072,0.6851640504729066,3,0.8574426716939105,High-Value Omnichannel Customers
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,42,4505,23,1,40-49,4,High-Value Omnichannel Customers,-1.8861168197978329,1.0853500993327707,0,0.9515435481488228,Low-Value Customers
7348,1958,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,67,4552,1192,0,60-69,1,High-Value At-Risk Customers,1.3608527538474966,-0.9771810299815669,1,0.9991634305170728,High-Value Store Customers
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,52,4479,1958,0,50-59,3,Dormant / Disengaged Customers,2.6631505700409184,0.546028548436536,1,0.9907057846745215,High-Value Store Customers
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,51,4512,133,1,50-59,4,High-Value Omnichannel Customers,-1.1879366947428531,1.5498106869155877,2,0.9880968056390388,Mid-Value Active Customers
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,66,4758,777,0,60-69,1,High-Value At-Risk Customers,1.2905101428495473,-0.27670253607731254,1,0.9995312537830161,High-Value Store Customers
9080,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,53,4820,73,2,50-59,0,Recent Low-Value Customers,-1.723507865259022,-1.6303189959375428,0,0.8943802755371192,Low-Value Customers
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,60,4557,121,2,50-59,5,Low-Engagement Mature Customers,-0.458948815017054,-0.2312002652387115,2,0.9369894098479448,Mid-Value Active Customers
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,46,4774,424,1,40-49,3,Dormant / Disengaged Customers,0.4156247215917551,0.26026660426501463,2,0.8911926797301959,Mid-Value Active Customers
4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,67,4475,868,1,60-69,1,High-Value At-Risk Customers,1.4083298286842403,0.8460660400599052,1,0.9994865162103059,High-Value Store Customers
10245,1986,2n Cycle,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,39,5054,756,0,30-39,3,Dormant / Disengaged Customers,1.3019171892209858,1.15364403575982,1,0.9994819232888109,High-Value Store Customers
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,4880,12,1,40-49,0,Recent Low-Value Customers,-2.351806412130551,-0.2698495347403675,0,0.9735320263153164,Low-Value Customers
6001,1979,Graduation,Married,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,46,4991,937,1,40-49,3,Dormant / Disengaged Customers,1.0251288801889877,0.14232297936931132,1,0.960934522921173,High-Value Store Customers
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,50,4712,1862,0,40-49,3,Dormant / Disengaged Customers,2.2666090879585394,1.3823971226376612,1,0.9985612031787687,High-Value Store Customers
10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,46,4853,367,1,40-49,0,Recent Low-Value Customers,-0.08529860380615241,-1.0278049857361549,2,0.9967922448948201,Mid-Value Active Customers
1545,1986,Graduation,Married,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,39,4779,443,1,30-39,4,High-Value Omnichannel Customers,-0.7368064611766739,0.627571590936905,2,0.998552650453937,Mid-Value Active Customers
7409,1970,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,55,4694,267,1,50-59,4,High-Value Omnichannel Customers,-0.2122020339757169,0.5719707211292295,2,0.9982058429084419,Mid-Value Active Customers
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,53,4545,61,1,50-59,0,Recent Low-Value Customers,-2.0205692189765054,-0.733344581558258,0,0.9830303924943617,Low-Value Customers
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,65,4674,1323,0,60-69,1,High-Value At-Risk Customers,2.423869424783366,1.2848289666881945,1,0.9983223013888072,High-Value Store Customers
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,73,4458,63,1,70+,5,Low-Engagement Mature Customers,-0.9247937510926755,-0.6116757398638741,0,0.8762781249657516,Low-Value Customers
10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,55,4778,64,0,50-59,0,Recent Low-Value Customers,-1.663247430549162,-0.45145478003564954,0,0.999995458473507,Low-Value Customers
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,51,4598,562,1,50-59,2,High-Value Store Loyalists,0.9087190540682041,-1.2596438823237472,2,0.7858017360256335,Mid-Value Active Customers
